Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,58.650002,59.259998,58.500000,59.189999,53.610146,886200
2014-01-02,59.020000,59.020000,57.590000,57.689999,52.251549,1332700
2014-01-03,57.980000,58.630001,57.630001,58.500000,52.985195,1005300
2014-01-06,58.430000,58.520000,57.189999,57.240002,51.843979,1249200
2014-01-07,57.330002,57.910000,57.160000,57.599998,52.170033,973200
2014-01-08,57.400002,57.810001,56.799999,57.009998,51.635662,1495700
2014-01-09,57.500000,57.799999,56.450001,56.720001,51.373001,1389100
2014-01-10,56.830002,57.480000,56.419998,56.930000,51.563202,1595700
2014-01-13,57.099998,57.310001,56.450001,56.480000,51.155617,957400
2014-01-14,56.619999,56.900002,56.040001,56.299999,50.992592,1308300
2014-01-15,56.480000,56.709999,56.299999,56.520000,51.191860,1310400
2014-01-16,55.730000,55.779999,55.200001,55.349998,50.132153,2581200
2014-01-17,55.349998,55.549999,55.130001,55.410000,50.186497,1682700
2014-01-21,55.700001,55.970001,55.209999,55.599998,50.358582,1473100
2014-01-22,55.520000,55.650002,55.150002,55.230000,50.023457,1086100
2014-01-23,55.049999,55.490002,54.750000,55.400002,50.177433,1814500
2014-01-24,54.950001,55.070000,52.430000,53.080002,48.076149,2554000
2014-01-27,53.970001,54.060001,52.560001,53.119999,48.112362,1417100
2014-01-28,53.320000,54.020000,53.119999,53.790001,48.719212,987100
2014-01-29,53.500000,54.360001,53.200001,53.770000,48.701099,1289700
2014-01-30,53.930000,54.639999,53.430000,54.430000,49.298878,1228500
2014-01-31,53.820000,54.360001,53.279999,53.330002,48.302570,1595600
2014-02-03,53.240002,53.689999,52.209999,52.650002,47.686676,2303600
2014-02-04,51.799999,52.650002,50.869999,51.919998,47.025486,3342900
2014-02-05,51.360001,51.380001,49.930000,50.450001,45.694065,3642100
2014-02-06,50.500000,51.529999,50.500000,50.849998,46.056366,1697000
2014-02-07,51.139999,51.340000,50.669998,51.020000,46.210339,1663500
2014-02-10,51.099998,51.790001,50.759998,51.279999,46.445827,1722900
2014-02-11,51.270000,51.759998,51.119999,51.369999,46.527344,1702500
2014-02-12,51.209999,52.450001,50.919998,51.919998,47.126411,1878500
2014-02-13,51.709999,51.849998,51.230000,51.599998,46.835941,1112800
2014-02-14,51.630001,52.240002,51.520000,52.099998,47.289787,685400
2014-02-18,52.060001,52.279999,51.279999,51.980000,47.180866,985500
2014-02-19,51.790001,52.220001,51.619999,51.830002,47.044724,1289800
2014-02-20,51.830002,52.520000,51.830002,52.240002,47.416878,1660700
2014-02-21,52.470001,52.560001,51.490002,51.639999,46.872265,1324100
2014-02-24,51.840000,52.259998,51.599998,51.689999,46.917641,1330800
2014-02-25,51.529999,51.770000,51.080002,51.250000,46.518265,1181400
2014-02-26,51.380001,52.029999,51.000000,51.630001,46.863197,1176300
2014-02-27,51.380001,52.049999,51.040001,51.669998,46.899490,1871700
2014-02-28,51.669998,52.840000,51.610001,52.480000,47.634693,1709200
2014-03-03,52.110001,52.919998,51.990002,52.209999,47.389637,1716200
2014-03-04,52.709999,53.139999,52.040001,52.490002,47.643787,1197400
2014-03-05,52.599998,53.160000,52.400002,52.799999,47.925167,984400
2014-03-06,52.880001,53.759998,52.759998,53.540001,48.596828,1024500
2014-03-07,53.860001,54.610001,53.750000,54.169998,49.168678,1525600
2014-03-10,53.950001,53.950001,52.310001,53.119999,48.215618,1724900
2014-03-11,53.119999,54.009998,52.889999,53.130001,48.224693,1162400
2014-03-12,52.880001,53.220001,52.490002,52.820000,47.943314,1174100
2014-03-13,53.040001,53.150002,52.020000,52.450001,47.607479,1319600
2014-03-14,52.270000,52.849998,51.959999,52.049999,47.244408,751100
2014-03-17,52.450001,52.910000,52.000000,52.189999,47.371490,925500
2014-03-18,52.380001,53.070000,52.330002,52.529999,47.680096,933500
2014-03-19,52.410000,52.480000,51.709999,52.009998,47.208111,1060100
2014-03-20,51.910000,52.230000,51.720001,52.000000,47.199017,1039600
2014-03-21,52.410000,53.029999,52.160000,52.259998,47.435013,2304800
2014-03-24,52.549999,53.290001,52.450001,52.990002,48.097607,1372300
2014-03-25,53.320000,54.130001,53.169998,54.000000,49.014359,1707300
2014-03-26,54.119999,54.330002,53.160000,53.230000,48.315460,2530200
2014-03-27,53.360001,53.689999,52.849998,53.619999,48.669445,1546100
2014-03-28,53.849998,54.240002,53.730000,54.070000,49.077904,828800
2014-03-31,54.209999,55.270000,53.740002,55.160000,50.067268,1760700
2014-04-01,54.889999,55.810001,54.619999,54.759998,49.704189,1731600
2014-04-02,54.740002,55.500000,54.470001,55.259998,50.158035,1046300
2014-04-03,55.369999,55.500000,54.759998,55.080002,49.994663,865100
2014-04-04,55.459999,56.130001,55.369999,55.509998,50.384953,1635700
2014-04-07,55.279999,55.299999,54.520000,54.810001,49.749580,1534400
2014-04-08,54.950001,55.919998,54.660000,55.770000,50.620953,1128000
2014-04-09,56.040001,56.150002,55.299999,56.040001,50.866032,1136600
2014-04-10,56.009998,56.740002,55.570000,55.599998,50.466652,2187800
2014-04-11,55.290001,55.570000,54.080002,54.380001,49.359291,1258000
2014-04-14,54.759998,54.759998,53.919998,54.450001,49.422829,1476500
2014-04-15,54.459999,56.130001,54.330002,56.099998,50.920479,2717400
2014-04-16,56.490002,56.840000,56.099998,56.500000,51.283546,1327700
2014-04-17,56.490002,57.139999,56.279999,56.630001,51.401550,915900
2014-04-21,56.549999,56.660000,56.080002,56.500000,51.283546,887700
2014-04-22,56.410000,56.919998,56.130001,56.709999,51.474159,866200
2014-04-23,56.830002,57.330002,56.610001,56.709999,51.474159,919500
2014-04-24,57.250000,57.279999,56.189999,57.279999,51.991535,1155000
2014-04-25,57.279999,57.509998,56.639999,56.939999,51.682930,877600
2014-04-28,57.080002,57.209999,56.410000,56.799999,51.555859,1698600
2014-04-29,58.290001,59.180000,56.330002,56.400002,51.192791,3139000
2014-04-30,55.349998,55.939999,53.910000,55.700001,50.557419,2699300
2014-05-01,55.599998,55.730000,54.509998,54.910000,49.840359,1489400
2014-05-02,54.889999,55.480000,54.590000,54.810001,49.749580,982900
2014-05-05,54.509998,54.669998,53.950001,54.540001,49.504517,752600
2014-05-06,54.439999,55.040001,54.230000,54.660000,49.613438,898400
2014-05-07,54.849998,55.520000,54.549999,55.230000,50.130814,1217300
2014-05-08,55.110001,55.959999,54.639999,55.169998,50.076347,1499500
2014-05-09,55.080002,55.160000,54.599998,55.150002,50.058193,1182000
2014-05-12,55.400002,55.669998,54.900002,55.090000,50.003719,958900
2014-05-13,55.020000,55.150002,54.480000,55.020000,50.040119,791200
2014-05-14,54.740002,54.750000,54.080002,54.500000,49.567181,1068700
2014-05-15,54.330002,54.730000,53.470001,53.980000,49.094246,1384000
2014-05-16,53.880001,54.200001,53.689999,54.080002,49.185184,804600
2014-05-19,53.990002,54.320000,53.919998,54.070000,49.176109,1567300
2014-05-20,54.000000,54.240002,53.279999,53.650002,48.794117,1608800
2014-05-21,53.860001,54.320000,53.639999,53.889999,49.012390,682900
2014-05-22,53.849998,54.340000,53.849998,53.939999,49.057873,532800
2014-05-23,54.029999,54.400002,53.869999,54.049999,49.157909,858400
2014-05-27,54.340000,54.610001,53.820000,54.040001,49.148815,935200
2014-05-28,54.119999,54.529999,53.830002,54.240002,49.330723,658600
2014-05-29,54.330002,54.619999,53.799999,54.509998,49.576279,724600
2014-05-30,54.360001,54.439999,53.880001,53.959999,49.076054,1003300
2014-06-02,53.959999,54.150002,53.700001,54.070000,49.176109,578200
2014-06-03,54.000000,54.669998,54.000000,54.459999,49.530800,750600
2014-06-04,54.380001,55.470001,54.380001,54.389999,49.467136,1226400
2014-06-05,54.639999,55.419998,54.590000,55.270000,50.267490,1049700
2014-06-06,55.290001,56.040001,55.290001,55.669998,50.631283,890300
2014-06-09,55.709999,56.490002,55.660000,56.200001,51.113316,999600
2014-06-10,55.939999,56.200001,55.250000,55.340000,50.331154,1074500
2014-06-11,55.029999,55.130001,54.700001,55.110001,50.121975,766800
2014-06-12,54.889999,55.259998,54.529999,54.599998,49.658123,1519900
2014-06-13,54.700001,54.959999,54.529999,54.680000,49.730885,534600
2014-06-16,54.490002,54.759998,54.240002,54.419998,49.494423,1008500
2014-06-17,54.340000,54.660000,53.950001,54.369999,49.448936,848200
2014-06-18,54.320000,54.889999,53.869999,54.880001,49.912781,1168200
2014-06-19,54.950001,55.759998,54.939999,55.520000,50.494858,1075200
2014-06-20,55.520000,56.500000,55.490002,56.459999,51.349785,1282500
2014-06-23,56.610001,57.459999,56.570000,56.900002,51.749962,1706000
2014-06-24,56.740002,57.299999,55.660000,55.709999,50.667660,1116700
2014-06-25,55.520000,56.020000,55.380001,55.669998,50.631283,731600
2014-06-26,55.619999,56.169998,55.599998,56.110001,51.031448,821700
2014-06-27,56.060001,56.970001,56.000000,56.090000,51.013268,1291600
2014-06-30,56.259998,57.150002,55.500000,56.220001,51.131500,1876600
2014-07-01,56.389999,56.610001,55.220001,55.520000,50.494858,1583000
2014-07-02,55.590000,55.820000,55.150002,55.529999,50.503952,867500
2014-07-03,55.919998,56.349998,55.860001,56.080002,51.004181,600600
2014-07-07,56.189999,56.189999,55.430000,55.779999,50.731316,936500
2014-07-08,55.540001,55.830002,55.060001,55.110001,50.121975,1208700
2014-07-09,54.660000,54.889999,53.599998,53.900002,49.021484,2725000
2014-07-10,53.250000,53.889999,53.080002,53.290001,48.466698,1417500
2014-07-11,53.270000,53.680000,53.020000,53.520000,48.675888,1232100
2014-07-14,53.750000,54.119999,53.480000,53.520000,48.675888,1076600
2014-07-15,53.380001,53.540001,53.029999,53.299999,48.475792,1643800
2014-07-16,53.360001,53.970001,52.930000,53.689999,48.830494,1546500
2014-07-17,53.599998,54.250000,53.220001,53.220001,48.403027,1806600
2014-07-18,53.099998,53.650002,53.020000,53.099998,48.293900,977500
2014-07-21,52.840000,53.290001,52.650002,52.849998,48.066513,1208100
2014-07-22,53.310001,53.990002,53.299999,53.689999,48.830494,1222900
2014-07-23,53.740002,53.740002,52.720001,52.849998,48.066513,944800
2014-07-24,52.650002,52.970001,52.360001,52.880001,48.093815,1998800
2014-07-25,52.779999,52.810001,52.130001,52.330002,47.593597,1099800
2014-07-28,52.209999,52.279999,51.380001,52.029999,47.320744,2362600
2014-07-29,51.099998,51.419998,49.360001,49.590000,45.101589,5339800
2014-07-30,49.779999,49.900002,49.070000,49.310001,44.846935,2270800
2014-07-31,49.000000,49.270000,48.669998,48.709999,44.301228,2139200
2014-08-01,48.630001,48.900002,47.939999,48.230000,43.864685,2058900
2014-08-04,48.169998,48.580002,47.759998,48.119999,43.764648,2091600
2014-08-05,47.959999,48.639999,47.779999,48.279999,43.910156,2403500
2014-08-06,48.090000,48.700001,48.020000,48.180000,43.819202,1273900
2014-08-07,48.430000,48.759998,48.150002,48.200001,43.837391,964100
2014-08-08,48.330002,48.860001,48.139999,48.799999,44.383091,911800
2014-08-11,49.150002,49.369999,48.849998,49.189999,44.737789,899300
2014-08-12,49.200001,49.490002,49.040001,49.380001,44.910595,1284700
2014-08-13,49.139999,49.340000,48.070000,48.110001,43.853226,1448500
2014-08-14,48.230000,48.730000,47.919998,48.730000,44.418362,1203900
2014-08-15,48.799999,49.049999,48.230000,48.490002,44.199600,843700
2014-08-18,48.680000,49.320000,48.680000,49.290001,44.928841,1086000
2014-08-19,49.139999,49.299999,48.790001,48.919998,44.591557,1245700
2014-08-20,48.849998,49.150002,48.480000,48.840000,44.518639,1177300
2014-08-21,49.060001,49.660000,48.619999,49.240002,44.883251,1185100
2014-08-22,48.439999,48.980000,48.130001,48.389999,44.108467,1321600
2014-08-25,48.740002,48.900002,48.480000,48.560001,44.263420,745100
2014-08-26,48.689999,48.759998,48.389999,48.419998,44.135799,796000
2014-08-27,48.490002,48.980000,48.419998,48.509998,44.217827,1166900
2014-08-28,48.279999,48.450001,48.009998,48.230000,43.962616,1109800
2014-08-29,48.400002,49.000000,48.400002,48.840000,44.518639,1327400
2014-09-02,48.840000,49.110001,48.169998,48.320000,44.044655,907400
2014-09-03,48.529999,49.070000,48.049999,48.200001,43.935261,995600
2014-09-04,48.250000,49.090000,48.250000,48.419998,44.135799,995000
2014-09-05,48.299999,48.330002,47.889999,48.259998,43.989956,645900
2014-09-08,48.130001,48.299999,47.880001,48.119999,43.862354,466400
2014-09-09,47.990002,48.060001,47.619999,47.720001,43.497746,847400
2014-09-10,47.720001,47.930000,47.180000,47.340000,43.151375,1110300
2014-09-11,47.070000,47.330002,46.730000,47.139999,42.969055,908600
2014-09-12,46.959999,47.230000,46.619999,46.779999,42.640907,865900
2014-09-15,46.580002,47.160000,46.349998,47.040001,42.877899,723000
2014-09-16,46.810001,46.980000,46.380001,46.430000,42.321873,1401200
2014-09-17,46.630001,46.939999,46.360001,46.400002,42.294525,1004200
2014-09-18,46.430000,46.580002,46.230000,46.410000,42.303642,724600
2014-09-19,46.610001,46.660000,45.820000,46.090000,42.011963,1435300
2014-09-22,45.790001,45.880001,45.439999,45.520000,41.492397,919700
2014-09-23,45.360001,45.830002,45.070000,45.759998,41.711155,1470100
2014-09-24,45.770000,46.009998,45.570000,45.810001,41.756737,1162700
2014-09-25,45.520000,45.709999,45.320000,45.450001,41.428604,1543100
2014-09-26,45.450001,46.130001,45.369999,46.060001,41.984623,1205300
2014-09-29,45.650002,46.060001,45.240002,45.980000,41.911686,1140900
2014-09-30,46.110001,46.549999,45.430000,45.459999,41.437691,1689000
2014-10-01,45.240002,45.869999,45.000000,45.310001,41.300972,1679900
2014-10-02,45.279999,45.950001,45.130001,45.750000,41.702042,2343800
2014-10-03,46.139999,46.509998,46.029999,46.439999,42.330990,1968700
2014-10-06,46.730000,47.369999,46.570000,47.099998,42.932587,1615100
2014-10-07,44.500000,44.939999,42.000000,42.130001,38.402348,7252600
2014-10-08,42.680000,43.000000,41.830002,42.750000,38.967480,4386400
2014-10-09,42.630001,42.910000,42.180000,42.240002,38.502617,2192900
2014-10-10,42.150002,42.910000,42.000000,42.080002,38.356770,1893700
2014-10-13,42.220001,43.189999,42.119999,42.340000,38.593758,2173800
2014-10-14,42.630001,44.680000,42.520000,43.619999,39.760498,2194400
2014-10-15,43.189999,45.080002,42.930000,44.770000,40.808750,2424800
2014-10-16,44.139999,45.459999,44.020000,45.230000,41.228058,1706600
2014-10-17,45.410000,45.470001,43.450001,43.529999,39.678463,2451700
2014-10-20,43.500000,43.509998,42.439999,43.400002,39.559982,1869700
2014-10-21,43.759998,44.830002,43.529999,44.700001,40.744949,1121500
2014-10-22,44.810001,45.310001,43.959999,43.980000,40.088650,1046000
2014-10-23,44.720001,45.259998,44.520000,45.000000,41.018410,1294500
2014-10-24,45.020000,45.529999,44.650002,45.299999,41.291855,951400
2014-10-27,44.970001,45.029999,44.200001,44.639999,40.690247,1260100
2014-10-28,45.110001,46.130001,44.509998,45.259998,41.255398,2513600
2014-10-29,45.310001,45.740002,44.139999,44.320000,40.398567,1767500
2014-10-30,44.070000,44.209999,43.459999,43.950001,40.061298,1546800
2014-10-31,44.480000,44.480000,43.770000,44.310001,40.389458,1409600
2014-11-03,44.310001,44.330002,43.130001,43.529999,39.678463,1545000
2014-11-04,43.259998,43.419998,43.099998,43.299999,39.468819,929900
2014-11-05,43.599998,43.880001,43.189999,43.580002,39.724052,1012200
2014-11-06,43.680000,44.970001,43.549999,44.639999,40.690247,1215900
2014-11-07,44.669998,45.820000,44.660000,45.549999,41.519733,895300
2014-11-10,45.500000,45.799999,44.919998,45.240002,41.237164,1117200
2014-11-11,45.259998,45.400002,44.950001,45.110001,41.118664,813300
2014-11-12,44.799999,45.250000,44.529999,44.849998,40.981598,1052000
2014-11-13,44.660000,45.099998,43.680000,44.090000,40.287163,1138900
2014-11-14,43.869999,44.529999,43.750000,44.180000,40.369389,1125200
2014-11-17,43.990002,44.610001,43.560001,44.459999,40.625248,743200
2014-11-18,44.419998,44.910000,44.090000,44.590000,40.744038,723900
2014-11-19,44.369999,44.810001,43.840000,44.000000,40.204929,1216700
2014-11-20,43.750000,44.380001,43.650002,44.169998,40.360252,1097600
2014-11-21,44.759998,45.230000,44.720001,44.939999,41.063843,1436100
2014-11-24,45.009998,45.389999,44.220001,44.410000,40.579559,1460900
2014-11-25,44.560001,44.830002,43.889999,44.660000,40.807999,1682100
2014-11-26,44.009998,44.020000,42.830002,43.610001,39.848560,2504800
2014-11-28,43.400002,43.400002,42.099998,42.189999,38.551033,1242500
2014-12-01,42.200001,43.320000,41.560001,43.110001,39.391682,2239000
2014-12-02,43.070000,43.889999,42.970001,43.419998,39.674938,2071500
2014-12-03,43.450001,44.459999,43.450001,43.840000,40.058720,1470600
2014-12-04,43.720001,43.730000,43.189999,43.639999,39.875965,779200
2014-12-05,43.630001,44.139999,43.480000,43.880001,40.095276,1038500
2014-12-08,43.709999,44.150002,43.200001,43.439999,39.693226,1098800
2014-12-09,43.049999,44.009998,43.000000,43.980000,40.186649,966600
2014-12-10,43.630001,43.650002,42.939999,43.000000,39.291172,1626600
2014-12-11,43.009998,43.410000,42.750000,42.919998,39.218086,1299200
2014-12-12,42.490002,42.490002,41.849998,42.160000,38.523632,2300900
2014-12-15,42.750000,44.160000,42.380001,43.849998,40.067852,3877300
2014-12-16,43.779999,45.360001,43.610001,43.930000,40.140961,3428900
2014-12-17,44.169998,44.389999,43.299999,44.160000,40.351112,1888400
2014-12-18,44.790001,44.919998,43.869999,44.490002,40.652660,1314000
2014-12-19,44.490002,45.520000,44.410000,45.290001,41.383652,2040200
2014-12-22,45.330002,45.439999,44.740002,45.000000,41.118668,2037400
2014-12-23,45.330002,46.400002,45.180000,46.270000,42.279133,1414900
2014-12-24,46.150002,46.189999,45.459999,45.459999,41.538994,570500
2014-12-26,45.700001,46.340000,45.500000,46.080002,42.105522,758100
