Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,60.279999,60.900002,60.270000,60.560001,52.677689,438500
2014-01-02,60.270000,60.580002,60.020000,60.240002,52.399342,534800
2014-01-03,60.410000,60.439999,59.810001,60.080002,52.260170,463400
2014-01-06,60.020000,60.209999,59.150002,59.270000,51.555584,957200
2014-01-07,59.509998,59.830002,59.439999,59.580002,51.825256,829500
2014-01-08,59.470001,59.580002,58.080002,58.630001,50.998894,944900
2014-01-09,58.660000,58.900002,57.869999,58.570000,50.946697,862100
2014-01-10,58.990002,59.610001,58.750000,59.389999,51.659962,927600
2014-01-13,59.400002,59.590000,58.660000,58.830002,51.172863,747000
2014-01-14,59.000000,59.230000,58.209999,58.290001,50.703148,1433500
2014-01-15,58.490002,59.759998,58.400002,59.730000,51.955719,947200
2014-01-16,59.130001,59.360001,58.029999,58.639999,51.007580,1793200
2014-01-17,58.400002,58.840000,58.230000,58.580002,50.955399,845400
2014-01-20,58.459999,59.450001,58.299999,59.110001,51.416416,294800
2014-01-21,59.250000,59.299999,58.700001,58.880001,51.216354,663300
2014-01-22,58.880001,59.580002,58.669998,59.410000,51.677368,1492200
2014-01-23,59.320000,60.279999,59.270000,59.700001,51.929623,960600
2014-01-24,59.330002,59.889999,57.910000,57.930000,50.389996,1190300
2014-01-27,57.930000,58.340000,57.660000,57.950001,50.407394,951600
2014-01-28,57.910000,58.389999,57.680000,57.779999,50.259518,986100
2014-01-29,57.540001,58.810001,57.070000,58.080002,50.520493,1072700
2014-01-30,58.419998,59.630001,58.259998,59.340000,51.616486,1086800
2014-01-31,57.779999,59.610001,57.270000,59.610001,51.851341,1668200
2014-02-03,59.779999,60.200001,58.470001,58.709999,51.068481,1096000
2014-02-04,58.740002,59.490002,58.599998,59.320000,51.599087,1162900
2014-02-05,58.970001,59.540001,58.560001,59.430000,51.694767,1182200
2014-02-06,59.200001,60.410000,59.150002,60.060001,52.242764,1760500
2014-02-07,60.389999,60.849998,59.740002,60.660000,52.764668,1356700
2014-02-10,60.889999,60.889999,60.349998,60.750000,52.842960,861200
2014-02-11,60.709999,61.310001,60.599998,61.049999,53.103912,1106400
2014-02-12,61.369999,61.779999,61.029999,61.700001,53.669315,829500
2014-02-13,61.660000,61.980000,61.090000,61.750000,53.712795,861900
2014-02-14,61.450001,62.240002,61.320000,61.869999,53.817184,745000
2014-02-18,61.790001,62.000000,61.119999,61.279999,53.303970,799800
2014-02-19,61.169998,61.970001,61.000000,61.650002,53.625824,1098500
2014-02-20,61.750000,61.980000,61.250000,61.869999,53.817184,1737800
2014-02-21,61.869999,62.189999,61.869999,61.980000,53.912868,884600
2014-02-24,62.000000,62.639999,62.000000,62.259998,54.156410,1233800
2014-02-25,62.330002,62.330002,61.720001,61.730000,53.695412,706900
2014-02-26,61.990002,62.490002,61.860001,62.330002,54.217312,1086200
2014-02-27,62.500000,62.730000,62.119999,62.419998,54.295597,1187600
2014-02-28,62.299999,63.220001,62.139999,62.560001,54.417381,1345300
2014-03-03,62.250000,62.930000,61.950001,62.330002,54.217312,853200
2014-03-04,62.669998,62.799999,62.310001,62.320000,54.208614,958300
2014-03-05,62.349998,62.619999,62.200001,62.389999,54.269512,1074800
2014-03-06,62.459999,62.529999,61.869999,62.009998,54.155968,746700
2014-03-07,62.450001,62.490002,61.869999,62.189999,54.313171,618900
2014-03-10,62.049999,62.570000,62.009998,62.430000,54.522778,639200
2014-03-11,62.410000,62.619999,62.139999,62.310001,54.417969,821600
2014-03-12,62.160000,63.639999,62.029999,63.529999,55.483448,1236900
2014-03-13,63.689999,63.689999,62.369999,62.549999,54.627560,1368700
2014-03-14,62.410000,62.639999,61.959999,61.980000,54.129772,738900
2014-03-17,62.119999,62.930000,62.020000,62.630001,54.697441,585000
2014-03-18,62.799999,63.500000,62.759998,63.389999,55.361179,771000
2014-03-19,63.500000,63.580002,63.000000,63.139999,55.142838,878300
2014-03-20,62.930000,63.290001,62.619999,62.840000,54.880836,1121800
2014-03-21,62.430000,62.830002,62.130001,62.130001,54.260765,2418500
2014-03-24,62.410000,62.779999,61.570000,61.919998,54.077377,698800
2014-03-25,62.470001,62.500000,61.529999,62.139999,54.269501,708200
2014-03-26,62.470001,62.500000,61.290001,61.310001,53.544624,755800
2014-03-27,61.740002,61.750000,60.660000,60.830002,53.125420,772500
2014-03-28,61.000000,61.750000,60.919998,61.430000,53.649426,729600
2014-03-31,61.700001,62.419998,61.549999,62.110001,54.243309,1165900
2014-04-01,62.230000,62.599998,62.060001,62.279999,54.391773,671200
2014-04-02,62.340000,62.660000,62.060001,62.360001,54.461636,1054800
2014-04-03,62.349998,62.660000,61.279999,61.980000,54.129772,1365500
2014-04-04,61.980000,62.020000,61.250000,61.419998,53.640701,981800
2014-04-07,61.090000,61.459999,60.270000,60.470001,52.811024,1637800
2014-04-08,60.520000,61.340000,60.189999,61.230000,53.474751,1358000
2014-04-09,61.209999,61.450001,60.730000,60.919998,53.204014,1290400
2014-04-10,60.980000,61.029999,60.110001,60.340000,52.697479,1580200
2014-04-11,60.090000,60.389999,59.830002,60.020000,52.418015,1046400
2014-04-14,60.389999,60.590000,59.660000,60.450001,52.793556,1375900
2014-04-15,60.570000,61.439999,60.299999,60.880001,53.169098,1643000
2014-04-16,60.910000,62.110001,60.910000,62.070000,54.208374,1211200
2014-04-17,62.070000,62.650002,61.799999,62.450001,54.540237,1136500
