Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,9.536667,9.556667,9.396667,9.416667,8.220453,13439700
2014-01-03,9.423333,9.593333,9.420000,9.476667,8.272833,13897500
2014-01-06,9.520000,9.580000,9.360000,9.406667,8.211721,15219600
2014-01-07,9.433333,9.476667,9.400000,9.450000,8.249549,11527500
2014-01-08,9.423333,9.470000,9.350000,9.410000,8.214631,15072000
2014-01-09,9.433333,9.560000,9.406667,9.553333,8.339757,13743900
2014-01-10,9.586667,9.646667,9.543333,9.626667,8.403774,13728600
2014-01-13,9.610000,9.660000,9.443333,9.476667,8.272833,20569500
2014-01-14,9.540000,9.660000,9.470000,9.626667,8.403774,24035100
2014-01-15,9.646667,9.750000,9.610000,9.743333,8.505622,36123900
2014-01-16,9.153333,9.170000,8.920000,9.080000,7.926550,82080000
2014-01-17,9.130000,9.130000,9.020000,9.076667,7.923641,35177700
2014-01-21,9.116667,9.173333,8.970000,9.013333,7.868355,28709400
2014-01-22,9.066667,9.126667,9.053333,9.073333,7.920728,23527500
2014-01-23,9.056667,9.106667,8.960000,9.006667,7.862533,25808700
2014-01-24,8.913333,8.946667,8.730000,8.733333,7.623922,28118700
2014-01-27,8.696667,8.790000,8.630000,8.713333,7.606465,22274100
2014-01-28,8.733333,8.900000,8.733333,8.840000,7.717040,14726400
2014-01-29,8.730000,8.793333,8.673333,8.710000,7.603555,21857100
2014-01-30,8.803333,8.956667,8.793333,8.923333,7.789786,16594500
2014-01-31,8.803333,9.020000,8.756667,8.970000,7.830526,22281300
2014-02-03,8.976667,9.020000,8.613333,8.673333,7.571545,28647000
2014-02-04,8.693333,8.846667,8.666667,8.783333,7.667572,26089800
2014-02-05,8.756667,8.853333,8.730000,8.836667,7.714132,20205900
2014-02-06,8.880000,9.023333,8.866667,9.010000,7.865441,15773700
2014-02-07,9.060000,9.150000,9.006667,9.083333,7.929461,17080800
2014-02-10,9.063333,9.073333,8.966667,9.023333,7.877083,13931700
2014-02-11,9.056667,9.146667,9.046667,9.103333,7.946924,12549300
2014-02-12,9.126667,9.183333,9.076667,9.130000,7.970201,14018700
2014-02-13,9.063333,9.123333,9.013333,9.123333,7.964380,16610100
2014-02-14,9.103333,9.196667,9.093333,9.176667,8.010937,17434500
2014-02-18,9.173333,9.180000,9.056667,9.136667,7.976018,13071900
2014-02-19,9.096667,9.196667,9.020000,9.030000,7.882904,22691400
2014-02-20,9.056667,9.133333,9.020000,9.116667,7.958561,25436400
2014-02-21,9.143333,9.206667,9.103333,9.106667,7.949832,16809900
2014-02-24,9.110000,9.283333,9.110000,9.230000,8.057495,19576800
2014-02-25,9.220000,9.240000,9.083333,9.103333,7.946924,20163300
2014-02-26,9.093333,9.183333,9.050000,9.070000,7.961553,16743300
2014-02-27,9.050000,9.163333,9.026667,9.153333,8.034701,15349500
2014-02-28,9.163333,9.323333,9.163333,9.236667,8.107849,17991900
2014-03-03,9.173333,9.250000,9.116667,9.200000,8.075666,17228400
2014-03-04,9.320000,9.466667,9.313333,9.433333,8.280479,21824700
2014-03-05,9.480000,9.553333,9.446667,9.513333,8.350705,18241800
