Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,110.690002,111.160004,109.290001,109.629997,106.706978,2559000
2014-01-03,109.959999,110.480003,109.669998,110.050003,107.115814,1486400
2014-01-06,110.570000,111.199997,109.629997,110.059998,107.125511,1891400
2014-01-07,111.089996,112.480003,110.750000,112.309998,109.315544,2247000
2014-01-08,112.330002,114.139999,112.279999,114.040001,110.999420,2841900
2014-01-09,114.169998,114.809998,113.489998,114.000000,110.960487,2196300
2014-01-10,113.580002,114.610001,113.570000,114.459999,111.408241,1492100
2014-01-13,114.019997,114.589996,112.680000,112.989998,109.977409,2048800
2014-01-14,113.900002,114.889999,112.720001,114.760002,111.700211,1693700
2014-01-15,115.120003,115.709999,114.589996,115.519997,112.439926,1537200
2014-01-16,114.849998,116.160004,114.849998,116.110001,113.014214,1847800
2014-01-17,115.760002,116.500000,115.589996,115.889999,112.800079,2549600
2014-01-21,116.290001,116.500000,114.599998,114.949997,111.885147,2201600
2014-01-22,115.070000,115.360001,114.379997,114.699997,111.641808,2010400
2014-01-23,114.410004,114.540001,111.989998,112.809998,109.802216,3400200
2014-01-24,113.139999,113.139999,109.930000,109.949997,107.018463,3893400
2014-01-27,109.900002,111.300003,109.080002,109.870003,106.940613,2483800
2014-01-28,110.589996,112.430000,110.589996,112.320000,109.325279,2526400
2014-01-29,111.180000,112.139999,110.339996,111.750000,108.770470,2904000
2014-01-30,115.919998,117.680000,113.809998,114.989998,111.924080,5155900
2014-01-31,114.610001,115.540001,113.529999,115.139999,112.070084,3000300
2014-02-03,115.169998,115.870003,112.900002,113.129997,110.113678,3776000
2014-02-04,113.730003,114.419998,112.480003,112.959999,109.948212,3164000
2014-02-05,112.989998,113.269997,111.209999,113.199997,110.181816,2826400
2014-02-06,113.570000,114.779999,113.269997,114.430000,111.379028,2483900
2014-02-07,115.230003,117.910004,115.040001,117.769997,114.629936,3161500
2014-02-10,117.320000,119.000000,117.250000,118.610001,115.447548,4233000
2014-02-11,119.760002,121.209999,118.750000,121.000000,117.773842,3766800
2014-02-12,121.070000,121.930000,120.739998,121.519997,118.279968,3605700
2014-02-13,120.870003,123.430000,120.610001,122.900002,119.623207,2540600
2014-02-14,122.790001,123.989998,122.629997,123.739998,120.440781,7586200
2014-02-18,123.760002,124.169998,122.669998,123.550003,120.255867,2845500
2014-02-19,123.550003,124.370003,121.599998,121.809998,118.562233,2884500
2014-02-20,124.330002,125.010002,122.489998,124.709999,121.384926,3456900
2014-02-21,124.709999,124.849998,123.080002,123.180000,119.895729,2646200
2014-02-24,123.050003,124.900002,123.050003,123.370003,120.080666,2878200
2014-02-25,123.480003,124.300003,123.089996,123.809998,120.508926,2625900
2014-02-26,123.870003,125.180000,123.430000,124.279999,120.966393,2620000
2014-02-27,124.230003,125.209999,123.809998,124.910004,121.579575,2213900
2014-02-28,125.290001,125.820000,123.610001,124.540001,121.219467,3147600
2014-03-03,123.070000,123.980003,122.139999,123.349998,120.061188,2106700
2014-03-04,124.589996,125.580002,124.589996,125.349998,122.007858,2354800
2014-03-05,124.870003,126.239998,124.190002,125.910004,122.552940,2184000
2014-03-06,127.150002,127.629997,125.849998,126.400002,123.029877,1649500
2014-03-07,127.029999,127.029999,125.650002,126.669998,123.292671,1690600
2014-03-10,126.480003,126.699997,125.250000,126.279999,122.913071,1766700
2014-03-11,126.370003,127.050003,125.750000,126.230003,122.864403,1341700
2014-03-12,125.650002,126.580002,125.029999,126.489998,123.117493,3107300
2014-03-13,126.550003,126.839996,122.589996,123.250000,120.106285,2413600
2014-03-14,122.959999,123.589996,121.820000,122.250000,119.131783,2078600
2014-03-17,123.080002,124.320000,122.620003,123.019997,119.882156,1254800
2014-03-18,123.000000,123.980003,122.900002,123.730003,120.574066,1209200
2014-03-19,123.830002,124.320000,121.800003,122.720001,119.589828,1532900
2014-03-20,122.599998,123.830002,122.139999,123.580002,120.427872,1352200
2014-03-21,124.830002,125.870003,122.839996,122.900002,119.765236,4441500
2014-03-24,123.309998,123.559998,119.349998,120.650002,117.572609,2763400
2014-03-25,121.220001,122.419998,117.080002,119.349998,116.305756,3971600
2014-03-26,119.720001,120.580002,118.029999,118.040001,115.029175,2119100
2014-03-27,118.080002,118.580002,116.620003,117.669998,114.668602,2187400
2014-03-28,118.029999,120.000000,117.629997,118.500000,115.477455,1668900
2014-03-31,119.459999,120.559998,119.459999,120.239998,117.173050,1530700
2014-04-01,120.540001,121.980003,120.540001,121.879997,118.771217,1802600
